ID compra,Unidad,Ciudad,Fecha,Horario,Categoría del producto,Precio unitario,Cantidad,Método de pago
4923,Estrella,San Antonio,12/2/2022,16:10,Casa y limpieza,"107,9",2,PIX
4906,Estrella,San Antonio,12/2/2022,13:47,Electrónicos,"2187,9",3,Tarjeta
4910,Parque de las Naciones,El Carmen,12/2/2022,14:18,Belleza y cuidado personal,"88,9",1,Tarjeta
4902,Aurora,Santa Rosa,12/2/2022,18:09,Casa y limpieza,"146,9",4,PayPal
4893,Parque de las Naciones,El Carmen,12/2/2022,13:38,Belleza y cuidado personal,"27,9",4,Tarjeta
4911,Estrella,San Antonio,12/2/2022,12:43,Alimentos y bebidas,"33,9",2,PIX
4925,Estrella,San Antonio,12/2/2022,16:18,Electrónicos,"4912,9",3,Tarjeta
4930,Estrella,San Antonio,12/2/2022,19:33,Electrónicos,4488,5,Dinero
4933,Aurora,Santa Rosa,12/2/2022,12:29,Papelería y oficina,25,5,Tarjeta
4914,Aurora,Santa Rosa,12/2/2022,17:52,Alimentos y bebidas,"56,9",2,PIX
4899,Estrella,San Antonio,12/2/2022,13:07,Alimentos y bebidas,"23,9",2,Tarjeta
4903,Estrella,San Antonio,12/2/2022,10:57,Casa y limpieza,133,3,Tarjeta
4915,Parque de las Naciones,El Carmen,12/2/2022,12:04,Alimentos y bebidas,"39,9",5,Tarjeta
4936,Parque de las Naciones,El Carmen,12/2/2022,13:23,Electrónicos,"1596,9",4,Tarjeta
4905,Aurora,Santa Rosa,12/2/2022,17:45,Papelería y oficina,"26,9",5,Tarjeta
4908,Aurora,Santa Rosa,12/2/2022,13:28,Casa y limpieza,"101,9",5,Tarjeta
4934,Parque de las Naciones,El Carmen,12/2/2022,18:25,Alimentos y bebidas,"72,9",4,Tarjeta
4907,Parque de las Naciones,El Carmen,12/2/2022,16:28,Alimentos y bebidas,"79,9",4,PIX
4976,Estrella,San Antonio,12/3/2022,12:13,Electrónicos,"7755,9",3,PIX
4985,Estrella,San Antonio,12/3/2022,12:59,Casa y limpieza,147,3,Tarjeta
4966,Parque de las Naciones,El Carmen,12/3/2022,15:23,Casa y limpieza,"125,9",2,PIX
4980,Aurora,Santa Rosa,12/3/2022,11:50,Casa y limpieza,121,5,Tarjeta
4953,Aurora,Santa Rosa,12/3/2022,9:07,Herramientas y construcción,"179,9",5,PayPal
4997,Aurora,Santa Rosa,12/3/2022,19:03,Electrónicos,"1985,9",1,PIX
4971,Estrella,San Antonio,12/3/2022,9:27,Herramientas y construcción,"41,9",2,Tarjeta
4961,Aurora,Santa Rosa,12/3/2022,13:18,Casa y limpieza,"186,9",4,Tarjeta
4960,Aurora,Santa Rosa,12/3/2022,18:44,Alimentos y bebidas,66,2,Tarjeta
4991,Aurora,Santa Rosa,12/3/2022,13:08,Casa y limpieza,"90,9",4,PIX
4979,Aurora,Santa Rosa,12/3/2022,13:26,Casa y limpieza,"114,9",3,Tarjeta
4995,Aurora,Santa Rosa,12/3/2022,17:14,Electrónicos,"6783,9",2,PIX
4958,Aurora,Santa Rosa,12/3/2022,12:47,Alimentos y bebidas,"73,9",3,PIX
4978,Estrella,San Antonio,12/3/2022,13:22,Alimentos y bebidas,"36,9",3,Tarjeta
4959,Estrella,San Antonio,12/3/2022,10:13,Electrónicos,"7374,9",4,Tarjeta
4962,Aurora,Santa Rosa,12/3/2022,10:09,Electrónicos,"3613,9",5,PIX
4967,Parque de las Naciones,El Carmen,12/3/2022,13:40,Papelería y oficina,"8,9",3,Tarjeta
4999,Aurora,Santa Rosa,12/3/2022,9:15,Belleza y cuidado personal,"33,9",5,Tarjeta
4965,Estrella,San Antonio,12/3/2022,12:15,Papelería y oficina,"26,9",3,Dinero
4972,Aurora,Santa Rosa,12/3/2022,18:27,Electrónicos,"291,9",4,PIX
4963,Parque de las Naciones,El Carmen,12/3/2022,13:35,Alimentos y bebidas,"80,9",3,PayPal
4986,Parque de las Naciones,El Carmen,12/3/2022,10:51,Papelería y oficina,"39,9",5,PIX
4977,Parque de las Naciones,El Carmen,12/3/2022,10:06,Libros,"16,9",1,Tarjeta
4975,Parque de las Naciones,El Carmen,12/3/2022,15:23,Herramientas y construcción,321,2,PIX
4982,Estrella,San Antonio,12/3/2022,17:14,Electrónicos,"3198,9",2,Tarjeta
4957,Parque de las Naciones,El Carmen,12/3/2022,17:58,Belleza y cuidado personal,"239,9",3,Tarjeta
4984,Parque de las Naciones,El Carmen,12/3/2022,19:34,Belleza y cuidado personal,"219,9",3,Tarjeta
5003,Parque de las Naciones,El Carmen,12/3/2022,12:39,Electrónicos,6952,5,PayPal
4969,Parque de las Naciones,El Carmen,12/3/2022,16:16,Electrónicos,"2320,9",2,PayPal
5000,Estrella,San Antonio,12/3/2022,15:54,Electrónicos,"174,9",5,PIX
4988,Estrella,San Antonio,12/3/2022,19:36,Libros,"105,9",2,Tarjeta
4989,Estrella,San Antonio,12/3/2022,11:27,Casa y limpieza,"67,9",4,Tarjeta
5002,Parque de las Naciones,El Carmen,12/3/2022,11:13,Alimentos y bebidas,"8,9",3,Tarjeta
4955,Estrella,San Antonio,12/3/2022,17:40,Belleza y cuidado personal,"209,9",3,PIX
4998,Parque de las Naciones,El Carmen,12/3/2022,18:19,Papelería y oficina,"5,9",5,Tarjeta
5001,Estrella,San Antonio,12/3/2022,13:09,Electrónicos,"1310,9",1,Dinero
4954,Estrella,San Antonio,12/3/2022,17:35,Alimentos y bebidas,"41,9",1,PIX
5004,Parque de las Naciones,El Carmen,12/3/2022,18:37,Alimentos y bebidas,"51,9",2,Tarjeta
4983,Estrella,San Antonio,12/3/2022,13:11,Alimentos y bebidas,87,1,PayPal
4994,Parque de las Naciones,El Carmen,12/3/2022,13:00,Alimentos y bebidas,59,5,PIX
5005,Estrella,San Antonio,12/3/2022,15:44,Electrónicos,"2395,9",1,PIX
4990,Parque de las Naciones,El Carmen,12/3/2022,17:55,Casa y limpieza,"113,9",2,Tarjeta
4987,Estrella,San Antonio,12/3/2022,13:16,Alimentos y bebidas,"70,9",4,Tarjeta
4974,Parque de las Naciones,El Carmen,12/3/2022,9:52,Electrónicos,"7570,9",2,PIX
4964,Parque de las Naciones,El Carmen,12/3/2022,13:02,Alimentos y bebidas,"51,9",3,PayPal
4968,Estrella,San Antonio,12/3/2022,17:21,Belleza y cuidado personal,"240,9",2,Tarjeta
4952,Aurora,Santa Rosa,12/3/2022,18:27,Alimentos y bebidas,"12,9",4,Dinero
4992,Parque de las Naciones,El Carmen,12/3/2022,19:28,Alimentos y bebidas,"87,9",2,PIX
4973,Aurora,Santa Rosa,12/3/2022,9:37,Electrónicos,"7374,9",3,PayPal
4981,Parque de las Naciones,El Carmen,12/3/2022,19:58,Electrónicos,"6000,9",3,Dinero
4996,Estrella,San Antonio,12/3/2022,19:18,Papelería y oficina,"4,9",5,PIX
4993,Estrella,San Antonio,12/3/2022,17:16,Alimentos y bebidas,"8,9",3,PIX
4956,Aurora,Santa Rosa,12/3/2022,16:25,Papelería y oficina,"28,9",1,PIX
4970,Estrella,San Antonio,12/3/2022,12:34,Alimentos y bebidas,"2,9",1,Tarjeta
5020,Parque de las Naciones,El Carmen,12/5/2022,18:54,Casa y limpieza,101,1,PIX
5055,Estrella,San Antonio,12/5/2022,19:22,Alimentos y bebidas,"22,9",2,Tarjeta
5051,Estrella,San Antonio,12/5/2022,19:24,Belleza y cuidado personal,"38,9",5,Tarjeta
5008,Aurora,Santa Rosa,12/5/2022,11:15,Herramientas y construcción,"221,9",3,PayPal
5010,Parque de las Naciones,El Carmen,12/5/2022,12:29,Libros,"143,9",3,Tarjeta
5042,Estrella,San Antonio,12/5/2022,15:53,Casa y limpieza,"197,9",3,Dinero
5057,Aurora,Santa Rosa,12/5/2022,12:37,Electrónicos,"2725,9",5,Tarjeta
5027,Aurora,Santa Rosa,12/5/2022,10:33,Libros,"79,9",4,PayPal
5060,Aurora,Santa Rosa,12/5/2022,17:54,Alimentos y bebidas,"97,9",3,Tarjeta
5053,Parque de las Naciones,El Carmen,12/5/2022,13:22,Electrónicos,1475,5,Tarjeta
5015,Aurora,Santa Rosa,12/5/2022,11:13,Electrónicos,"6804,9",1,Dinero
5064,Aurora,Santa Rosa,12/5/2022,13:57,Belleza y cuidado personal,"43,9",5,Tarjeta
5063,Parque de las Naciones,El Carmen,12/5/2022,17:23,Alimentos y bebidas,"95,9",2,Tarjeta
5024,Estrella,San Antonio,12/5/2022,13:20,Papelería y oficina,"8,9",4,PIX
5041,Parque de las Naciones,El Carmen,12/5/2022,13:21,Electrónicos,"6581,9",2,PayPal
5040,Parque de las Naciones,El Carmen,12/5/2022,17:17,Electrónicos,"3049,9",2,Tarjeta
5044,Parque de las Naciones,El Carmen,12/5/2022,18:54,Casa y limpieza,"54,9",2,PIX
5023,Estrella,San Antonio,12/5/2022,17:05,Belleza y cuidado personal,"189,9",1,Tarjeta
5013,Estrella,San Antonio,12/5/2022,12:13,Alimentos y bebidas,"27,9",4,PIX
5033,Estrella,San Antonio,12/5/2022,16:15,Electrónicos,"4688,9",1,PIX
5029,Estrella,San Antonio,12/5/2022,18:42,Alimentos y bebidas,"61,9",2,Tarjeta
5007,Estrella,San Antonio,12/5/2022,18:14,Casa y limpieza,"36,9",2,Tarjeta
5054,Parque de las Naciones,El Carmen,12/5/2022,16:34,Alimentos y bebidas,"28,9",2,Tarjeta
5036,Aurora,Santa Rosa,12/5/2022,17:41,Electrónicos,7970,1,PIX
5058,Parque de las Naciones,El Carmen,12/5/2022,18:50,Electrónicos,"5367,9",1,Tarjeta
5016,Parque de las Naciones,El Carmen,12/5/2022,17:40,Electrónicos,"1857,9",4,PIX
5059,Parque de las Naciones,El Carmen,12/5/2022,13:54,Alimentos y bebidas,"80,9",4,PIX
5026,Parque de las Naciones,El Carmen,12/5/2022,13:56,Libros,"99,9",1,Tarjeta
5025,Estrella,San Antonio,12/5/2022,16:31,Papelería y oficina,"46,9",5,PIX
5047,Parque de las Naciones,El Carmen,12/5/2022,12:21,Herramientas y construcción,"192,9",1,Tarjeta
5034,Aurora,Santa Rosa,12/5/2022,10:43,Alimentos y bebidas,"4,9",3,Tarjeta
5018,Aurora,Santa Rosa,12/5/2022,18:17,Electrónicos,"713,9",1,Tarjeta
5014,Estrella,San Antonio,12/5/2022,18:45,Casa y limpieza,"164,9",2,Tarjeta
5038,Parque de las Naciones,El Carmen,12/5/2022,18:34,Electrónicos,"7987,9",3,PIX
5022,Aurora,Santa Rosa,12/5/2022,12:48,Casa y limpieza,"184,9",4,PIX
5021,Parque de las Naciones,El Carmen,12/5/2022,13:45,Papelería y oficina,"35,9",1,PIX
5035,Aurora,Santa Rosa,12/5/2022,19:29,Belleza y cuidado personal,"135,9",5,Tarjeta
5011,Estrella,San Antonio,12/5/2022,9:42,Casa y limpieza,"26,9",4,Tarjeta
5032,Aurora,Santa Rosa,12/5/2022,18:22,Alimentos y bebidas,"35,9",1,PayPal
5012,Aurora,Santa Rosa,12/5/2022,17:29,Casa y limpieza,"82,9",4,Tarjeta
5045,Estrella,San Antonio,12/5/2022,17:12,Alimentos y bebidas,"3,9",2,Tarjeta
5056,Parque de las Naciones,El Carmen,12/5/2022,12:57,Libros,"71,9",1,PayPal
5006,Estrella,San Antonio,12/5/2022,14:05,Electrónicos,"309,9",3,Tarjeta
5031,Aurora,Santa Rosa,12/5/2022,18:21,Herramientas y construcción,"257,9",1,Tarjeta
5065,Aurora,Santa Rosa,12/5/2022,13:44,Alimentos y bebidas,"43,9",3,Tarjeta
5048,Parque de las Naciones,El Carmen,12/5/2022,14:03,Electrónicos,"2129,9",5,PIX
5019,Aurora,Santa Rosa,12/5/2022,18:40,Belleza y cuidado personal,"77,9",1,PayPal
5049,Estrella,San Antonio,12/5/2022,13:47,Electrónicos,"1948,9",3,PIX
5030,Estrella,San Antonio,12/5/2022,11:21,Electrónicos,2001,3,PIX
5028,Parque de las Naciones,El Carmen,12/5/2022,13:05,Papelería y oficina,"32,9",3,Dinero
5046,Aurora,Santa Rosa,12/5/2022,13:33,Casa y limpieza,"153,9",4,PIX
5017,Estrella,San Antonio,12/5/2022,18:47,Belleza y cuidado personal,"200,9",3,PIX
5039,Parque de las Naciones,El Carmen,12/5/2022,14:57,Casa y limpieza,"69,9",5,PIX
5052,Parque de las Naciones,El Carmen,12/5/2022,18:22,Alimentos y bebidas,"30,9",1,Tarjeta
5043,Aurora,Santa Rosa,12/5/2022,13:18,Electrónicos,"3187,9",4,PIX
5061,Estrella,San Antonio,12/5/2022,14:51,Casa y limpieza,136,1,PIX
5062,Estrella,San Antonio,12/5/2022,19:13,Electrónicos,"3519,9",5,Tarjeta
5009,Parque de las Naciones,El Carmen,12/5/2022,10:38,Casa y limpieza,73,2,Tarjeta
5037,Parque de las Naciones,El Carmen,12/5/2022,13:23,Casa y limpieza,"182,9",2,Tarjeta
5050,Aurora,Santa Rosa,12/5/2022,16:38,Alimentos y bebidas,"22,9",3,Tarjeta
5072,Estrella,San Antonio,12/6/2022,18:47,Papelería y oficina,18,3,Tarjeta
5082,Aurora,Santa Rosa,12/6/2022,18:36,Belleza y cuidado personal,"22,9",2,PIX
5073,Parque de las Naciones,El Carmen,12/6/2022,13:38,Electrónicos,"5488,9",1,PIX
5083,Parque de las Naciones,El Carmen,12/6/2022,14:00,Papelería y oficina,"17,9",4,PIX
5076,Estrella,San Antonio,12/6/2022,12:35,Alimentos y bebidas,"98,9",3,PIX
5096,Parque de las Naciones,El Carmen,12/6/2022,17:41,Herramientas y construcción,82,1,Tarjeta
5071,Aurora,Santa Rosa,12/6/2022,19:44,Libros,"126,9",1,Tarjeta
5097,Parque de las Naciones,El Carmen,12/6/2022,19:29,Papelería y oficina,"25,9",1,PIX
5088,Aurora,Santa Rosa,12/6/2022,13:01,Belleza y cuidado personal,"199,9",4,Tarjeta
5098,Estrella,San Antonio,12/6/2022,13:06,Herramientas y construcción,"278,9",4,Tarjeta
5084,Aurora,Santa Rosa,12/6/2022,13:59,Electrónicos,"2874,9",5,Tarjeta
5079,Parque de las Naciones,El Carmen,12/6/2022,18:40,Alimentos y bebidas,"48,9",4,PayPal
5094,Estrella,San Antonio,12/6/2022,12:21,Electrónicos,"2847,9",5,Tarjeta
5087,Estrella,San Antonio,12/6/2022,16:52,Libros,"40,9",3,PIX
5069,Aurora,Santa Rosa,12/6/2022,13:15,Casa y limpieza,"113,9",3,PIX
5077,Estrella,San Antonio,12/6/2022,14:01,Belleza y cuidado personal,"108,9",3,PIX
5067,Parque de las Naciones,El Carmen,12/6/2022,13:53,Libros,"40,9",3,PayPal
5093,Aurora,Santa Rosa,12/6/2022,18:21,Electrónicos,"958,9",5,Dinero
5080,Parque de las Naciones,El Carmen,12/6/2022,13:30,Electrónicos,"3496,9",5,Tarjeta
5075,Parque de las Naciones,El Carmen,12/6/2022,9:22,Electrónicos,"3030,9",3,PIX
5090,Estrella,San Antonio,12/6/2022,13:03,Herramientas y construcción,"167,9",2,Dinero
5099,Estrella,San Antonio,12/6/2022,13:04,Electrónicos,"5614,9",5,PIX
5095,Estrella,San Antonio,12/6/2022,12:07,Belleza y cuidado personal,"233,9",1,Tarjeta
5089,Parque de las Naciones,El Carmen,12/6/2022,19:04,Casa y limpieza,"58,9",5,Tarjeta
5068,Parque de las Naciones,El Carmen,12/6/2022,17:27,Electrónicos,"7311,9",4,PIX
5091,Parque de las Naciones,El Carmen,12/6/2022,17:15,Alimentos y bebidas,"5,9",3,PIX
5070,Parque de las Naciones,El Carmen,12/6/2022,13:33,Alimentos y bebidas,"2,9",4,PayPal
5066,Parque de las Naciones,El Carmen,12/6/2022,15:41,Casa y limpieza,"109,9",2,PIX
5092,Parque de las Naciones,El Carmen,12/6/2022,19:45,Belleza y cuidado personal,"87,9",4,PIX
5085,Estrella,San Antonio,12/6/2022,16:51,Electrónicos,"6388,9",4,PIX
5078,Aurora,Santa Rosa,12/6/2022,18:59,Electrónicos,"7839,9",4,PIX
5081,Estrella,San Antonio,12/6/2022,18:37,Alimentos y bebidas,89,1,Tarjeta
5100,Estrella,San Antonio,12/6/2022,9:56,Electrónicos,"3568,9",2,Dinero
5074,Parque de las Naciones,El Carmen,12/6/2022,19:34,Casa y limpieza,"76,9",3,Tarjeta
5101,Aurora,Santa Rosa,12/6/2022,17:06,Herramientas y construcción,"306,9",3,Tarjeta
5086,Aurora,Santa Rosa,12/6/2022,16:39,Casa y limpieza,77,4,Dinero
5141,Estrella,San Antonio,12/7/2022,17:31,Electrónicos,"2617,9",1,Tarjeta
5137,Parque de las Naciones,El Carmen,12/7/2022,13:28,Electrónicos,"1625,9",1,PIX
5110,Aurora,Santa Rosa,12/7/2022,13:16,Alimentos y bebidas,"82,9",3,Tarjeta
5145,Aurora,Santa Rosa,12/7/2022,18:36,Electrónicos,"7182,9",1,Tarjeta
5161,Parque de las Naciones,El Carmen,12/7/2022,15:19,Electrónicos,"4678,9",1,PIX
5107,Parque de las Naciones,El Carmen,12/7/2022,18:27,Casa y limpieza,"49,9",5,Tarjeta
5152,Estrella,San Antonio,12/7/2022,18:48,Papelería y oficina,"3,9",3,PIX
5105,Estrella,San Antonio,12/7/2022,15:32,Belleza y cuidado personal,"30,9",4,PIX
5156,Aurora,Santa Rosa,12/7/2022,12:30,Libros,"76,9",2,Tarjeta
5144,Aurora,Santa Rosa,12/7/2022,19:42,Herramientas y construcción,"152,9",2,Tarjeta
5118,Parque de las Naciones,El Carmen,12/7/2022,19:20,Alimentos y bebidas,"79,9",2,Tarjeta
5108,Aurora,Santa Rosa,12/7/2022,18:35,Libros,"47,9",5,PIX
5157,Estrella,San Antonio,12/7/2022,10:27,Electrónicos,"639,9",3,Tarjeta
5123,Parque de las Naciones,El Carmen,12/7/2022,16:20,Libros,"51,9",4,Tarjeta
5127,Parque de las Naciones,El Carmen,12/7/2022,13:47,Alimentos y bebidas,"63,9",1,Tarjeta
5150,Aurora,Santa Rosa,12/7/2022,18:07,Electrónicos,"7487,9",3,Tarjeta
5114,Estrella,San Antonio,12/7/2022,18:00,Casa y limpieza,"12,9",3,PayPal
5117,Parque de las Naciones,El Carmen,12/7/2022,18:53,Libros,"113,9",1,PIX
5121,Estrella,San Antonio,12/7/2022,13:33,Casa y limpieza,"106,9",4,PIX
5113,Estrella,San Antonio,12/7/2022,12:09,Electrónicos,"6486,9",2,PIX
5112,Estrella,San Antonio,12/7/2022,19:08,Belleza y cuidado personal,"41,9",5,Tarjeta
5111,Aurora,Santa Rosa,12/7/2022,13:16,Electrónicos,"6932,9",1,Tarjeta
5103,Aurora,Santa Rosa,12/7/2022,10:46,Alimentos y bebidas,"20,9",4,PayPal
5119,Estrella,San Antonio,12/7/2022,11:03,Herramientas y construcción,"97,9",1,PIX
5146,Estrella,San Antonio,12/7/2022,19:13,Casa y limpieza,"188,9",3,Tarjeta
5151,Estrella,San Antonio,12/7/2022,13:39,Alimentos y bebidas,"81,9",1,Tarjeta
5136,Aurora,Santa Rosa,12/7/2022,13:20,Casa y limpieza,"134,9",1,Tarjeta
5122,Estrella,San Antonio,12/7/2022,10:24,Herramientas y construcción,"220,9",2,PIX
5160,Estrella,San Antonio,12/7/2022,13:59,Electrónicos,"1518,9",4,PIX
5153,Aurora,Santa Rosa,12/7/2022,11:06,Casa y limpieza,"196,9",4,PayPal
5149,Parque de las Naciones,El Carmen,12/7/2022,18:43,Belleza y cuidado personal,"184,9",3,Tarjeta
5132,Estrella,San Antonio,12/7/2022,18:38,Alimentos y bebidas,"66,9",3,PIX
5109,Aurora,Santa Rosa,12/7/2022,16:38,Casa y limpieza,"150,9",2,Tarjeta
5115,Aurora,Santa Rosa,12/7/2022,18:02,Alimentos y bebidas,"99,9",5,Dinero
5134,Aurora,Santa Rosa,12/7/2022,19:03,Papelería y oficina,"4,9",4,PIX
5131,Estrella,San Antonio,12/7/2022,18:20,Alimentos y bebidas,"28,9",2,PIX
5120,Estrella,San Antonio,12/7/2022,18:44,Belleza y cuidado personal,"232,9",5,PIX
5104,Parque de las Naciones,El Carmen,12/7/2022,9:36,Alimentos y bebidas,"30,9",1,PayPal
5135,Estrella,San Antonio,12/7/2022,12:21,Alimentos y bebidas,"75,9",3,PIX
5155,Estrella,San Antonio,12/7/2022,11:26,Electrónicos,"1096,9",5,Dinero
5154,Aurora,Santa Rosa,12/7/2022,17:23,Libros,"85,9",2,Dinero
5159,Parque de las Naciones,El Carmen,12/7/2022,19:38,Electrónicos,"6184,9",4,Tarjeta
5106,Aurora,Santa Rosa,12/7/2022,18:38,Electrónicos,"6486,9",1,PayPal
5126,Aurora,Santa Rosa,12/7/2022,15:13,Electrónicos,"2383,9",3,PIX
5142,Aurora,Santa Rosa,12/7/2022,17:02,Belleza y cuidado personal,"228,9",1,Tarjeta
5130,Aurora,Santa Rosa,12/7/2022,19:11,Alimentos y bebidas,"71,9",4,Tarjeta
5139,Estrella,San Antonio,12/7/2022,13:50,Casa y limpieza,"150,9",2,Tarjeta
5102,Aurora,Santa Rosa,12/7/2022,13:04,Electrónicos,"4113,9",5,PayPal
5138,Parque de las Naciones,El Carmen,12/7/2022,16:30,Electrónicos,"3983,9",3,PIX
5116,Parque de las Naciones,El Carmen,12/7/2022,13:41,Belleza y cuidado personal,37,1,Dinero
5140,Aurora,Santa Rosa,12/7/2022,18:04,Electrónicos,"5178,9",4,PIX
5124,Aurora,Santa Rosa,12/7/2022,13:33,Casa y limpieza,"138,9",4,PIX
5158,Estrella,San Antonio,12/7/2022,12:54,Alimentos y bebidas,6,5,PIX
5147,Parque de las Naciones,El Carmen,12/7/2022,17:19,Papelería y oficina,"4,9",2,Tarjeta
5129,Estrella,San Antonio,12/7/2022,13:57,Electrónicos,"1055,9",1,PIX
5148,Parque de las Naciones,El Carmen,12/7/2022,15:52,Libros,"48,9",2,PIX
5143,Estrella,San Antonio,12/7/2022,10:05,Papelería y oficina,"39,9",3,Tarjeta
5133,Aurora,Santa Rosa,12/7/2022,17:46,Casa y limpieza,"55,9",2,Tarjeta
5125,Parque de las Naciones,El Carmen,12/7/2022,18:11,Belleza y cuidado personal,"179,9",1,Tarjeta
5128,Aurora,Santa Rosa,12/7/2022,18:47,Alimentos y bebidas,"96,9",4,Tarjeta
5194,Estrella,San Antonio,12/8/2022,14:44,Casa y limpieza,"72,9",3,Tarjeta
5197,Aurora,Santa Rosa,12/8/2022,13:45,Casa y limpieza,"34,9",4,Tarjeta
5190,Parque de las Naciones,El Carmen,12/8/2022,14:47,Alimentos y bebidas,86,5,PIX
5214,Parque de las Naciones,El Carmen,12/8/2022,12:40,Casa y limpieza,"23,9",4,Dinero
5183,Aurora,Santa Rosa,12/8/2022,11:17,Alimentos y bebidas,"41,9",2,PayPal
5167,Aurora,Santa Rosa,12/8/2022,18:00,Belleza y cuidado personal,"228,9",5,PIX
5215,Aurora,Santa Rosa,12/8/2022,17:02,Herramientas y construcción,"170,9",2,PIX
5189,Estrella,San Antonio,12/8/2022,18:20,Electrónicos,"2293,9",4,PIX
5180,Aurora,Santa Rosa,12/8/2022,13:34,Alimentos y bebidas,"2,9",5,PIX
5207,Aurora,Santa Rosa,12/8/2022,16:06,Libros,"51,9",3,Tarjeta
5176,Estrella,San Antonio,12/8/2022,17:00,Belleza y cuidado personal,"93,9",2,PIX
5196,Aurora,Santa Rosa,12/8/2022,9:34,Alimentos y bebidas,"77,9",2,PIX
5168,Parque de las Naciones,El Carmen,12/8/2022,19:41,Herramientas y construcción,89,2,Dinero
5181,Estrella,San Antonio,12/8/2022,13:00,Alimentos y bebidas,"23,9",4,Tarjeta
5165,Estrella,San Antonio,12/8/2022,18:31,Electrónicos,"2880,9",4,Tarjeta
5208,Estrella,San Antonio,12/8/2022,16:46,Electrónicos,5771,5,PIX
5184,Parque de las Naciones,El Carmen,12/8/2022,17:22,Papelería y oficina,20,1,PIX
5177,Parque de las Naciones,El Carmen,12/8/2022,15:40,Belleza y cuidado personal,"57,9",4,Dinero
5210,Parque de las Naciones,El Carmen,12/8/2022,18:01,Alimentos y bebidas,"45,9",1,Tarjeta
5198,Estrella,San Antonio,12/8/2022,13:47,Electrónicos,"3446,9",3,Dinero
5195,Estrella,San Antonio,12/8/2022,13:17,Alimentos y bebidas,87,3,PIX
5172,Aurora,Santa Rosa,12/8/2022,19:17,Belleza y cuidado personal,"18,9",2,Tarjeta
5199,Estrella,San Antonio,12/8/2022,17:16,Electrónicos,"6465,9",4,Tarjeta
5185,Estrella,San Antonio,12/8/2022,9:08,Herramientas y construcción,"124,9",1,Tarjeta
5186,Parque de las Naciones,El Carmen,12/8/2022,18:49,Electrónicos,"6098,9",5,PIX
5170,Estrella,San Antonio,12/8/2022,10:42,Casa y limpieza,"59,9",4,PIX
5201,Parque de las Naciones,El Carmen,12/8/2022,18:20,Casa y limpieza,"38,9",1,Tarjeta
5166,Aurora,Santa Rosa,12/8/2022,19:31,Belleza y cuidado personal,49,5,PIX
5216,Parque de las Naciones,El Carmen,12/8/2022,13:03,Casa y limpieza,"165,9",3,Tarjeta
5178,Estrella,San Antonio,12/8/2022,17:15,Casa y limpieza,"69,9",1,Tarjeta
5169,Aurora,Santa Rosa,12/8/2022,11:50,Alimentos y bebidas,"7,9",5,Tarjeta
5191,Estrella,San Antonio,12/8/2022,12:00,Alimentos y bebidas,"22,9",3,Tarjeta
5217,Aurora,Santa Rosa,12/8/2022,13:19,Belleza y cuidado personal,"242,9",3,PayPal
5204,Parque de las Naciones,El Carmen,12/8/2022,19:12,Herramientas y construcción,"75,9",3,Tarjeta
5212,Aurora,Santa Rosa,12/8/2022,16:23,Electrónicos,"6084,9",2,Dinero
5213,Estrella,San Antonio,12/8/2022,10:52,Alimentos y bebidas,"40,9",4,Tarjeta
5206,Parque de las Naciones,El Carmen,12/8/2022,12:41,Alimentos y bebidas,"28,9",5,Tarjeta
5163,Parque de las Naciones,El Carmen,12/8/2022,13:56,Papelería y oficina,"42,9",5,Tarjeta
5179,Estrella,San Antonio,12/8/2022,19:55,Electrónicos,"3320,9",4,PIX
5174,Estrella,San Antonio,12/8/2022,18:19,Alimentos y bebidas,"68,9",5,Dinero
5203,Parque de las Naciones,El Carmen,12/8/2022,17:00,Papelería y oficina,"45,9",4,PIX
5209,Parque de las Naciones,El Carmen,12/8/2022,15:13,Electrónicos,5634,5,Tarjeta
5171,Estrella,San Antonio,12/8/2022,10:01,Herramientas y construcción,"44,9",3,PIX
5162,Aurora,Santa Rosa,12/8/2022,9:25,Electrónicos,"6303,9",4,Dinero
5218,Aurora,Santa Rosa,12/8/2022,18:26,Alimentos y bebidas,33,4,PIX
